project,dataset,table,column,fl_reg_apl,fl_atr_pii,nm_atr_pii,fl_atr_sens,fl_atr_mask,fl_meta_conf
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,nprei,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,obzei,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,oia_ipmvat,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,oicimap,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,oiexgnum,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,oiexgtyp,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,oifultax,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,oifutdt,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,oifutdt2,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,oifutqt,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,oifutqt2,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,oifuttx,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,oifuttx2,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,oihantyp,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,oihantype,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,oiinvcyc,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,oiinvrec,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,oinegpstg,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,oinetcyc,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,oioilcon,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,oioilcon2,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,oipostzero,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,oipricie,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,oitaxcon,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,oitaxfrom,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,oitaxgrp,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,oitaxgrp2,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,oitaxqt,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,oitaxto,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,oitaxval,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,oitxval0,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,oitxval1,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,oitxval2,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,oitxval3,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,oitxval4,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,oitxval5,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,oitxval6,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,oiuomqt,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,oivatf,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,oivath,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,paobjnr,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,pargb,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,pasubnr,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,pays_prov,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,pays_tran,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,payt_rsn,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,pbudget_pd,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,peinh,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,pendays,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,penfc,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,penlc1,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,penlc2,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,penlc3,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,penrc,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,pernr,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,perop_beg,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,perop_end,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,pfkber,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,pgeber,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,pgrant_nbr,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,plc_sup,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,popts,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,posn2,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,posnr,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,ppa_ex_ind,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,ppdif2,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,ppdif3,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,ppdiff,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,pprct,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,prctr,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,prctr_drvtn_source_type,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,prodper,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,projk,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,projn,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,prozs_pn,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,prznr,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,psalt,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,psegment,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,pswbt,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,pswsl,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,pyamt,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,pycur,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,pymtkey,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,qbshb,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,qsfbt,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,qsshb,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,qsskz,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,qsznr,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,rdif2,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,rdif3,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,rdiff,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,re_account,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,re_bukrs,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,rebzg,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,rebzj,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,rebzt,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,rebzz,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,recid,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,recid_man,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,recordstamp,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,recrf,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,rewrt,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,rewwr,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,rfccur,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,rfzei,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,risk_class,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,rpacq,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,rstgr,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,ryacq,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,saknr,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,samnr,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,sctax,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,sdm_version,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,secco,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,segment,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,service_doc_id,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,service_doc_item_id,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,service_doc_type,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,sgtxt,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,shkzg,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,shzuz,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,sk1dt,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,sk2dt,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,skfbt,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,sknt2,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,sknt3,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,sknto,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,spgrc,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,spgrg,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,spgrm,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,spgrp,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,spgrq,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,spgrs,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,spgrt,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,spgrv,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,squan,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,srtype,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,stbuk,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,stceg,true,true,Identificador,false,true,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,stekz,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,sttax,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,tax_country,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,tax_country1,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,tax_country2,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,tax_country3,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,taxps,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,tbtkz,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,txbfw,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,txbh2,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,txbh3,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,txbhw,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,txdat,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,txdat_from,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,txdat_from1,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,txdat_from2,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,txdat_from3,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,txgrp,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,txjcd,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,uebgdat,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,umsks,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,umskz,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,uzawe,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,valobj_id,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,valobjtype,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,valsobj_id,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,valut,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,vbel2,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,vbeln,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,vbewa,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,vbund,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,vertn,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,vertt,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,vname,true,true,Nome,false,true,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,vorgn,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,vprsv,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,vptnr,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,vrsdt,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,vrskz,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,werks,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,wmwst,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,wrbt1,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,wrbt2,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,wrbt3,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,wrbtr,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,wskto,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,wverw,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,xanet,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,xauto,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,xbilk,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,xcpdd,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,xegdr,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,xfakt,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,xfrge_bseg,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,xhkom,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,xhres,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,xinve,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,xkres,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,xlgclr,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,xncop,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,xnegp,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,xopvw,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,xpanz,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,xpypr,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,xragl,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,xref1,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,xref2,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,xref3,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,xsauf,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,xserg,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,xskrl,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,xskst,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,xspro,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,xuman,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,xumsw,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,xvabg_pn,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,xzahl,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,zbd1p,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,zbd1t,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,zbd2p,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,zbd2t,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,zbd3t,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,zbfix,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,zekkn,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,zfbdt,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,zinkz,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,zlsch,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,zlspr,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,zolld,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,zollt,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,zterm,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,zumsk,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,zuonr,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,zz_gestor_req,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,zz_mblnr_ref,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,zz_mjahr_ref,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bseg,zz_zeile_ref,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bsik,_dataaging,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bsik,anfbj,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bsik,anfbn,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bsik,anfbu,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bsik,anln1,true,false,NA,false,false,true
eva-prj-prd-trusted-data-bt,tru_aecorsoft_sap_cdc,bsik,anln2,true,false,NA,false,false,true
